bc,dealerId,date,metric,flagAnomaly,forecast,isAnomalyValue,lowerBound,severityScore,upperBound,value,zScore
wbc,wbc,2/5/2017 0:00,event1,0,327,,262,0,393,304,-0.7
wbc,wbc,2/5/2017 0:00,event2,0,"15,676.00",,"13,632.00",0,"17,720.00","15,791.00",0.11
wbc,wbc,2/5/2017 0:00,pageviews,0,"182,023.00",,"163,573.00",0,"200,472.00","173,556.00",-0.92
wbc,wbc,2/5/2017 0:00,ppv,1,5.32,5.02,5.08,2,5.55,5.02,-2.59
wbc,wbc,2/5/2017 0:00,sni,1,"11,400.00","13,080.00","10,053.00",2,"12,747.00","13,080.00",2.49
wbc,wbc,2/5/2017 0:00,uniquevisitors,0,"28,896.00",,"25,794.00",0,"31,998.00","30,414.00",0.98
wbc,wbc,2/5/2017 0:00,vdp,0,"9,067.00",,"8,050.00",0,"10,084.00","9,115.00",0.09
wbc,wbc,2/5/2017 0:00,visits,0,"33,129.00",,"29,483.00",0,"36,776.00","34,556.00",0.78
wbc,wbc,2/6/2017 0:00,bouncerate,0,30.9,,28.79,0,33.01,30.6,-0.29
wbc,wbc,2/6/2017 0:00,event1,0,381,,305,1,456,426,1.2
wbc,wbc,2/6/2017 0:00,event2,0,"18,279.00",,"16,261.00",0,"20,298.00","18,237.00",-0.04
wbc,wbc,2/6/2017 0:00,pageviews,0,"194,221.00",,"175,816.00",0,"212,626.00","202,324.00",0.88
wbc,wbc,2/6/2017 0:00,ppv,0,5.07,,4.82,0,5.31,5.1,0.25
wbc,wbc,2/6/2017 0:00,sni,0,"13,566.00",,"12,172.00",0,"14,960.00","13,579.00",0.02
wbc,wbc,2/6/2017 0:00,uniquevisitors,0,"33,653.00",,"30,554.00",0,"36,752.00","33,523.00",-0.08
wbc,wbc,2/6/2017 0:00,vdp,0,"9,597.00",,"8,592.00",0,"10,601.00","9,694.00",0.19
wbc,wbc,2/6/2017 0:00,visits,0,"39,663.00",,"36,036.00",0,"43,291.00","39,673.00",0.01
wbc,wbc,2/7/2017 0:00,bouncerate,0,30.95,,28.87,1,33.04,29.43,-1.46
wbc,wbc,2/7/2017 0:00,event1,0,387,,309,1,464,433,1.19
wbc,wbc,2/7/2017 0:00,event2,0,"17,218.00",,"15,225.00",0,"19,212.00","17,992.00",0.78
wbc,wbc,2/7/2017 0:00,pageviews,0,"194,614.00",,"176,266.00",0,"212,962.00","203,727.00",0.99
wbc,wbc,2/7/2017 0:00,ppv,1,5.09,5.33,4.84,2,5.33,5.33,2.03
wbc,wbc,2/7/2017 0:00,sni,0,"12,944.00",,"11,567.00",0,"14,321.00","13,006.00",0.09
wbc,wbc,2/7/2017 0:00,uniquevisitors,0,"32,484.00",,"29,423.00",0,"35,546.00","32,266.00",-0.14
wbc,wbc,2/7/2017 0:00,vdp,0,"9,127.00",,"8,134.00",1,"10,119.00","9,720.00",1.2
wbc,wbc,2/7/2017 0:00,visits,0,"38,251.00",,"34,668.00",0,"41,834.00","38,198.00",-0.03
wbc,wbc,2/8/2017 0:00,bouncerate,0,29.82,,27.71,0,31.93,30.83,0.96
wbc,wbc,2/8/2017 0:00,event1,0,400,,319,0,480,421,0.52
wbc,wbc,2/8/2017 0:00,event2,0,"17,672.00",,"15,688.00",0,"19,655.00","18,374.00",0.71
wbc,wbc,2/8/2017 0:00,pageviews,0,"203,047.00",,"184,711.00",0,"221,384.00","206,949.00",0.43
wbc,wbc,2/8/2017 0:00,ppv,0,5.27,,5.02,0,5.53,5.24,-0.2
wbc,wbc,2/8/2017 0:00,sni,0,"12,702.00",,"11,341.00",1,"14,063.00","13,719.00",1.49
wbc,wbc,2/8/2017 0:00,uniquevisitors,0,"32,040.00",,"29,015.00",0,"35,065.00","33,452.00",0.93
wbc,wbc,2/8/2017 0:00,vdp,0,"9,464.00",,"8,467.00",0,"10,461.00","9,706.00",0.49
wbc,wbc,2/8/2017 0:00,visits,0,"37,956.00",,"34,416.00",0,"41,496.00","39,468.00",0.85
wbc,wbc,2/9/2017 0:00,bouncerate,0,31.05,,28.94,0,33.15,30.51,-0.51
wbc,wbc,2/9/2017 0:00,event1,0,389,,312,0,467,394,0.13
wbc,wbc,2/9/2017 0:00,event2,0,"19,162.00",,"17,190.00",0,"21,134.00","18,697.00",-0.47
wbc,wbc,2/9/2017 0:00,pageviews,0,"212,046.00",,"193,887.00",0,"230,206.00","204,016.00",-0.88
wbc,wbc,2/9/2017 0:00,ppv,0,5.23,,4.98,0,5.48,5.16,-0.55
wbc,wbc,2/9/2017 0:00,sni,0,"14,007.00",,"12,628.00",0,"15,385.00","13,631.00",-0.55
wbc,wbc,2/9/2017 0:00,uniquevisitors,0,"34,321.00",,"31,302.00",0,"37,341.00","33,454.00",-0.57
wbc,wbc,2/9/2017 0:00,vdp,0,"9,967.00",,"8,979.00",0,"10,955.00","9,780.00",-0.38
wbc,wbc,2/9/2017 0:00,visits,0,"40,375.00",,"36,847.00",0,"43,903.00","39,530.00",-0.48
wbc,wbc,2/10/2017 0:00,bouncerate,0,31.27,,29.54,0,33.01,31.32,0.05
wbc,wbc,2/10/2017 0:00,event1,0,384,,327,1,441,415,1.09
wbc,wbc,2/10/2017 0:00,event2,0,"18,820.00",,"17,456.00",0,"20,184.00","18,963.00",0.21
wbc,wbc,2/10/2017 0:00,pageviews,0,"205,972.00",,"193,027.00",0,"218,916.00","208,487.00",0.39
wbc,wbc,2/10/2017 0:00,ppv,0,5.05,,4.82,0,5.29,4.95,-0.85
wbc,wbc,2/10/2017 0:00,sni,0,"14,106.00",,"12,932.00",0,"15,281.00","14,390.00",0.48
wbc,wbc,2/10/2017 0:00,uniquevisitors,0,"34,696.00",,"32,811.00",0,"36,581.00","35,512.00",0.87
wbc,wbc,2/10/2017 0:00,vdp,0,"9,904.00",,"9,246.00",1,"10,562.00","10,499.00",1.81
wbc,wbc,2/10/2017 0:00,visits,0,"40,702.00",,"38,423.00",1,"42,982.00","42,139.00",1.26
wbc,wbc,2/11/2017 0:00,bouncerate,0,30.14,,28.48,1,31.79,31.41,1.55
wbc,wbc,2/11/2017 0:00,event1,0,359,,305,1,412,398,1.47
wbc,wbc,2/11/2017 0:00,event2,0,"19,397.00",,"18,051.00",0,"20,743.00","19,366.00",-0.05
wbc,wbc,2/11/2017 0:00,pageviews,0,"216,619.00",,"203,829.00",0,"229,409.00","217,048.00",0.07
wbc,wbc,2/11/2017 0:00,ppv,0,5.13,,4.9,0,5.37,5.11,-0.15
wbc,wbc,2/11/2017 0:00,sni,0,"15,489.00",,"14,327.00",0,"16,651.00","15,239.00",-0.43
wbc,wbc,2/11/2017 0:00,uniquevisitors,0,"35,735.00",,"33,857.00",0,"37,612.00","35,560.00",-0.19
wbc,wbc,2/11/2017 0:00,vdp,0,"11,213.00",,"10,446.00",0,"11,980.00","11,405.00",0.5
wbc,wbc,2/11/2017 0:00,visits,0,"42,422.00",,"40,028.00",0,"44,815.00","42,462.00",0.03
wbc,wbc,2/12/2017 0:00,bouncerate,0,33.43,,31.59,0,35.26,33.13,-0.32
wbc,wbc,2/12/2017 0:00,event1,0,336,,285,0,388,358,0.85
wbc,wbc,2/12/2017 0:00,event2,0,"16,871.00",,"15,580.00",0,"18,163.00","17,033.00",0.25
wbc,wbc,2/12/2017 0:00,pageviews,0,"190,675.00",,"177,557.00",0,"203,794.00","193,106.00",0.37
wbc,wbc,2/12/2017 0:00,ppv,0,5.07,,4.83,0,5.32,5.14,0.57
wbc,wbc,2/12/2017 0:00,sni,0,"14,330.00",,"13,154.00",0,"15,506.00","13,920.00",-0.7
wbc,wbc,2/12/2017 0:00,uniquevisitors,0,"32,834.00",,"30,903.00",0,"34,766.00","32,761.00",-0.08
wbc,wbc,2/12/2017 0:00,vdp,0,"10,547.00",,"9,851.00",0,"11,243.00","10,283.00",-0.76
wbc,wbc,2/12/2017 0:00,visits,0,"37,782.00",,"35,370.00",0,"40,194.00","37,562.00",-0.18
wbc,wbc,2/13/2017 0:00,bouncerate,0,31.11,,29.3,1,32.92,32.17,1.17
wbc,wbc,2/13/2017 0:00,event1,0,410,,348,0,472,410,0
wbc,wbc,2/13/2017 0:00,event2,0,"19,449.00",,"17,979.00",1,"20,919.00","18,093.00",-1.84
wbc,wbc,2/13/2017 0:00,pageviews,1,"211,834.00","197,171.00","198,871.00",2,"224,798.00","197,171.00",-2.26
wbc,wbc,2/13/2017 0:00,ppv,0,5.08,,4.84,1,5.32,4.89,-1.57
wbc,wbc,2/13/2017 0:00,sni,0,"14,512.00",,"13,344.00",1,"15,679.00","13,643.00",-1.49
wbc,wbc,2/13/2017 0:00,uniquevisitors,0,"35,709.00",,"33,804.00",1,"37,615.00","34,060.00",-1.73
wbc,wbc,2/13/2017 0:00,vdp,0,"10,641.00",,"9,943.00",1,"11,339.00","9,990.00",-1.87
wbc,wbc,2/13/2017 0:00,visits,0,"42,018.00",,"39,638.00",1,"44,398.00","40,308.00",-1.44
wbc,wbc,2/14/2017 0:00,bouncerate,0,31.95,,30.2,0,33.71,31.77,-0.21
wbc,wbc,2/14/2017 0:00,event1,0,405,,344,0,465,376,-0.97
wbc,wbc,2/14/2017 0:00,event2,0,"17,602.00",,"16,247.00",1,"18,956.00","16,587.00",-1.5
wbc,wbc,2/14/2017 0:00,pageviews,1,"199,048.00","183,063.00","186,110.00",2,"211,985.00","183,063.00",-2.47
wbc,wbc,2/14/2017 0:00,ppv,0,4.99,,4.76,0,5.22,4.9,-0.75
wbc,wbc,2/14/2017 0:00,sni,0,"13,234.00",,"12,081.00",0,"14,387.00","12,890.00",-0.6
wbc,wbc,2/14/2017 0:00,uniquevisitors,0,"32,679.00",,"30,830.00",1,"34,528.00","31,593.00",-1.17
wbc,wbc,2/14/2017 0:00,vdp,0,"9,783.00",,"9,110.00",0,"10,456.00","9,517.00",-0.79
wbc,wbc,2/14/2017 0:00,visits,0,"38,665.00",,"36,489.00",1,"40,840.00","37,329.00",-1.23
wbc,wbc,2/15/2017 0:00,bouncerate,0,31.9,,30.1,0,33.7,31.53,-0.41
wbc,wbc,2/15/2017 0:00,event1,0,390,,332,1,448,433,1.48
wbc,wbc,2/15/2017 0:00,event2,1,"17,119.00","18,969.00","15,760.00",2,"18,478.00","18,969.00",2.72
wbc,wbc,2/15/2017 0:00,pageviews,0,"191,867.00",,"177,946.00",1,"205,788.00","204,509.00",1.82
wbc,wbc,2/15/2017 0:00,ppv,0,4.92,,4.69,0,5.16,4.98,0.51
wbc,wbc,2/15/2017 0:00,sni,1,"12,881.00","14,481.00","11,707.00",2,"14,054.00","14,481.00",2.73
wbc,wbc,2/15/2017 0:00,uniquevisitors,1,"31,605.00","34,724.00","29,619.00",3,"33,591.00","34,724.00",3.14
wbc,wbc,2/15/2017 0:00,vdp,1,"9,365.00","10,171.00","8,736.00",2,"9,993.00","10,171.00",2.57
wbc,wbc,2/15/2017 0:00,visits,1,"37,256.00","41,055.00","34,837.00",3,"39,674.00","41,055.00",3.14
wbc,wbc,2/16/2017 0:00,bouncerate,0,31.77,,29.99,1,33.54,33.1,1.5
wbc,wbc,2/16/2017 0:00,event1,1,379,448,322,2,436,448,2.42
wbc,wbc,2/16/2017 0:00,event2,0,"18,482.00",,"16,964.00",1,"20,000.00","19,804.00",1.74
wbc,wbc,2/16/2017 0:00,pageviews,0,"201,707.00",,"187,414.00",1,"216,000.00","210,166.00",1.18
wbc,wbc,2/16/2017 0:00,ppv,0,4.98,,4.75,1,5.22,4.86,-1.02
wbc,wbc,2/16/2017 0:00,sni,0,"14,278.00",,"13,064.00",1,"15,492.00","15,167.00",1.46
wbc,wbc,2/16/2017 0:00,uniquevisitors,1,"34,410.00","36,706.00","32,355.00",2,"36,466.00","36,706.00",2.23
wbc,wbc,2/16/2017 0:00,vdp,0,"10,058.00",,"9,359.00",1,"10,756.00","10,461.00",1.15
wbc,wbc,2/16/2017 0:00,visits,1,"40,605.00","43,261.00","38,102.00",2,"43,107.00","43,261.00",2.12
wbc,wbc,2/17/2017 0:00,bouncerate,0,33.66,,31.83,0,35.49,33.07,-0.64
wbc,wbc,2/17/2017 0:00,event1,1,389,532,329,4,450,532,4.69
wbc,wbc,2/17/2017 0:00,event2,0,"18,897.00",,"17,429.00",1,"20,365.00","19,811.00",1.25
wbc,wbc,2/17/2017 0:00,pageviews,0,"207,812.00",,"193,945.00",1,"221,679.00","220,180.00",1.78
wbc,wbc,2/17/2017 0:00,ppv,0,4.75,,4.52,0,4.98,4.83,0.69
wbc,wbc,2/17/2017 0:00,sni,0,"15,713.00",,"14,513.00",0,"16,914.00","16,164.00",0.75
wbc,wbc,2/17/2017 0:00,uniquevisitors,0,"37,361.00",,"35,378.00",1,"39,345.00","38,646.00",1.3
wbc,wbc,2/17/2017 0:00,vdp,0,"10,579.00",,"9,825.00",0,"11,332.00","10,943.00",0.97
wbc,wbc,2/17/2017 0:00,visits,0,"43,240.00",,"40,625.00",1,"45,854.00","45,596.00",1.8
wbc,wbc,2/18/2017 0:00,bouncerate,0,31.97,,30.24,1,33.7,33.42,1.68
wbc,wbc,2/18/2017 0:00,event1,1,378,459,318,2,439,459,2.66
wbc,wbc,2/18/2017 0:00,event2,1,"19,896.00","21,722.00","18,420.00",2,"21,372.00","21,722.00",2.47
wbc,wbc,2/18/2017 0:00,pageviews,1,"225,322.00","245,051.00","211,128.00",2,"239,517.00","245,051.00",2.78
wbc,wbc,2/18/2017 0:00,ppv,0,4.98,,4.75,0,5.21,4.99,0.13
wbc,wbc,2/18/2017 0:00,sni,0,"17,145.00",,"15,951.00",1,"18,340.00","17,853.00",1.18
wbc,wbc,2/18/2017 0:00,uniquevisitors,0,"39,094.00",,"37,097.00",1,"41,092.00","41,020.00",1.93
wbc,wbc,2/18/2017 0:00,vdp,0,"11,818.00",,"10,977.00",1,"12,659.00","12,571.00",1.79
wbc,wbc,2/18/2017 0:00,visits,1,"45,949.00","49,065.00","43,103.00",2,"48,795.00","49,065.00",2.19
wbc,wbc,2/19/2017 0:00,bouncerate,0,35.41,,33.59,1,37.23,33.74,-1.83
wbc,wbc,2/19/2017 0:00,event1,0,362,,302,1,422,409,1.57
wbc,wbc,2/19/2017 0:00,event2,0,"17,715.00",,"16,188.00",1,"19,243.00","18,626.00",1.19
wbc,wbc,2/19/2017 0:00,pageviews,0,"203,621.00",,"188,540.00",0,"218,702.00","209,688.00",0.8
wbc,wbc,2/19/2017 0:00,ppv,0,4.95,,4.72,0,5.19,5.03,0.67
wbc,wbc,2/19/2017 0:00,sni,0,"16,857.00",,"15,611.00",1,"18,103.00","15,963.00",-1.43
wbc,wbc,2/19/2017 0:00,uniquevisitors,0,"38,064.00",,"35,886.00",1,"40,241.00","36,086.00",-1.82
wbc,wbc,2/19/2017 0:00,vdp,0,"11,355.00",,"10,543.00",0,"12,168.00","11,215.00",-0.34
wbc,wbc,2/19/2017 0:00,visits,0,"43,722.00",,"41,075.00",1,"46,369.00","41,685.00",-1.54
wbc,wbc,2/20/2017 0:00,bouncerate,0,31.87,,30.01,0,33.74,31.26,-0.65
wbc,wbc,2/20/2017 0:00,event1,0,437,,363,0,511,452,0.41
wbc,wbc,2/20/2017 0:00,event2,0,"20,462.00",,"18,690.00",0,"22,233.00","20,714.00",0.28
wbc,wbc,2/20/2017 0:00,pageviews,0,"223,841.00",,"208,825.00",0,"238,857.00","230,795.00",0.93
wbc,wbc,2/20/2017 0:00,ppv,0,4.97,,4.74,0,5.2,5.01,0.35
wbc,wbc,2/20/2017 0:00,sni,0,"16,526.00",,"15,266.00",0,"17,786.00","16,280.00",-0.39
wbc,wbc,2/20/2017 0:00,uniquevisitors,0,"38,480.00",,"36,249.00",0,"40,710.00","38,640.00",0.14
wbc,wbc,2/20/2017 0:00,vdp,0,"11,433.00",,"10,623.00",0,"12,243.00","11,825.00",0.97
wbc,wbc,2/20/2017 0:00,visits,0,"45,857.00",,"43,172.00",0,"48,543.00","46,066.00",0.16
wbc,wbc,2/21/2017 0:00,bouncerate,0,30.74,,29.02,1,32.45,31.68,1.11
wbc,wbc,2/21/2017 0:00,event1,0,448,,381,1,516,482,1
wbc,wbc,2/21/2017 0:00,event2,0,"19,241.00",,"17,652.00",1,"20,830.00","18,290.00",-1.2
wbc,wbc,2/21/2017 0:00,pageviews,0,"222,751.00",,"206,991.00",1,"238,510.00","207,277.00",-1.96
wbc,wbc,2/21/2017 0:00,ppv,0,5.12,,4.91,1,5.33,4.94,-1.75
wbc,wbc,2/21/2017 0:00,sni,1,"15,643.00","14,245.00","14,342.00",2,"16,945.00","14,245.00",-2.15
wbc,wbc,2/21/2017 0:00,uniquevisitors,0,"36,649.00",,"34,495.00",1,"38,804.00","35,513.00",-1.05
wbc,wbc,2/21/2017 0:00,vdp,0,"11,192.00",,"10,444.00",1,"11,940.00","10,585.00",-1.62
wbc,wbc,2/21/2017 0:00,visits,0,"43,761.00",,"41,081.00",1,"46,440.00","41,991.00",-1.32
wbc,wbc,2/22/2017 0:00,bouncerate,0,31.48,,29.76,0,33.2,31.68,0.23
wbc,wbc,2/22/2017 0:00,event1,0,474,,406,0,541,442,-0.96
wbc,wbc,2/22/2017 0:00,event2,0,"19,271.00",,"17,671.00",0,"20,871.00","19,045.00",-0.28
wbc,wbc,2/22/2017 0:00,pageviews,0,"219,664.00",,"203,324.00",0,"236,004.00","215,345.00",-0.53
wbc,wbc,2/22/2017 0:00,ppv,0,5,,4.78,0,5.21,5,-0.04
wbc,wbc,2/22/2017 0:00,sni,0,"14,688.00",,"13,336.00",0,"16,040.00","15,004.00",0.47
wbc,wbc,2/22/2017 0:00,uniquevisitors,0,"36,633.00",,"34,477.00",0,"38,790.00","36,532.00",-0.09
wbc,wbc,2/22/2017 0:00,vdp,0,"10,871.00",,"10,107.00",0,"11,635.00","10,756.00",-0.3
wbc,wbc,2/22/2017 0:00,visits,0,"43,248.00",,"40,544.00",0,"45,952.00","43,107.00",-0.1
wbc,wbc,2/23/2017 0:00,bouncerate,0,32.44,,30.75,0,34.14,32.74,0.35
wbc,wbc,2/23/2017 0:00,event1,0,439,,372,1,506,491,1.55
wbc,wbc,2/23/2017 0:00,event2,0,"19,780.00",,"18,158.00",0,"21,401.00","20,085.00",0.38
wbc,wbc,2/23/2017 0:00,pageviews,0,"218,882.00",,"202,704.00",0,"235,060.00","221,499.00",0.32
wbc,wbc,2/23/2017 0:00,ppv,0,4.92,,4.71,0,5.13,4.86,-0.53
wbc,wbc,2/23/2017 0:00,sni,0,"15,468.00",,"14,131.00",0,"16,805.00","15,740.00",0.41
wbc,wbc,2/23/2017 0:00,uniquevisitors,0,"37,666.00",,"35,539.00",0,"39,794.00","38,575.00",0.85
wbc,wbc,2/23/2017 0:00,vdp,0,"10,839.00",,"10,084.00",0,"11,593.00","10,921.00",0.22
wbc,wbc,2/23/2017 0:00,visits,0,"44,381.00",,"41,713.00",0,"47,049.00","45,534.00",0.86
wbc,wbc,2/24/2017 0:00,bouncerate,0,33.3,,31.63,0,34.98,33.05,-0.3
wbc,wbc,2/24/2017 0:00,event1,0,487,,419,1,555,451,-1.06
wbc,wbc,2/24/2017 0:00,event2,0,"20,088.00",,"18,460.00",0,"21,716.00","19,928.00",-0.2
wbc,wbc,2/24/2017 0:00,pageviews,0,"225,149.00",,"209,164.00",0,"241,135.00","224,863.00",-0.04
wbc,wbc,2/24/2017 0:00,ppv,0,4.75,,4.54,0,4.96,4.83,0.8
wbc,wbc,2/24/2017 0:00,sni,0,"16,401.00",,"15,078.00",0,"17,723.00","15,834.00",-0.86
wbc,wbc,2/24/2017 0:00,uniquevisitors,0,"40,256.00",,"38,137.00",1,"42,375.00","39,065.00",-1.12
wbc,wbc,2/24/2017 0:00,vdp,0,"11,189.00",,"10,444.00",0,"11,934.00","11,255.00",0.18
wbc,wbc,2/24/2017 0:00,visits,0,"47,636.00",,"44,978.00",0,"50,294.00","46,516.00",-0.84
wbc,wbc,2/25/2017 0:00,bouncerate,0,32.58,,30.92,0,34.23,33.12,0.66
wbc,wbc,2/25/2017 0:00,event1,0,425,,357,1,494,384,-1.19
wbc,wbc,2/25/2017 0:00,event2,0,"20,568.00",,"18,922.00",0,"22,214.00","20,127.00",-0.54
wbc,wbc,2/25/2017 0:00,pageviews,0,"234,639.00",,"218,860.00",0,"250,419.00","227,153.00",-0.95
wbc,wbc,2/25/2017 0:00,ppv,0,4.97,,4.76,1,5.18,4.82,-1.43
wbc,wbc,2/25/2017 0:00,sni,0,"16,831.00",,"15,514.00",0,"18,149.00","16,440.00",-0.59
wbc,wbc,2/25/2017 0:00,uniquevisitors,0,"39,383.00",,"37,258.00",0,"41,508.00","39,440.00",0.05
wbc,wbc,2/25/2017 0:00,vdp,0,"12,051.00",,"11,315.00",0,"12,786.00","11,909.00",-0.39
wbc,wbc,2/25/2017 0:00,visits,0,"47,279.00",,"44,632.00",0,"49,926.00","47,125.00",-0.12
wbc,wbc,2/26/2017 0:00,bouncerate,0,34.67,,33.03,0,36.32,34.65,-0.03
wbc,wbc,2/26/2017 0:00,event1,0,382,,313,0,450,396,0.41
wbc,wbc,2/26/2017 0:00,event2,0,"17,971.00",,"16,546.00",0,"19,396.00","18,443.00",0.66
wbc,wbc,2/26/2017 0:00,pageviews,0,"204,547.00",,"188,794.00",1,"220,300.00","215,194.00",1.35
wbc,wbc,2/26/2017 0:00,ppv,1,4.85,5.15,4.64,2,5.07,5.15,2.7
wbc,wbc,2/26/2017 0:00,sni,0,"15,453.00",,"14,146.00",0,"16,759.00","15,488.00",0.05
wbc,wbc,2/26/2017 0:00,uniquevisitors,0,"36,621.00",,"34,523.00",0,"38,719.00","36,288.00",-0.32
wbc,wbc,2/26/2017 0:00,vdp,0,"11,042.00",,"10,314.00",0,"11,769.00","11,120.00",0.21
wbc,wbc,2/26/2017 0:00,visits,0,"42,269.00",,"39,655.00",0,"44,884.00","41,812.00",-0.35
wbc,wbc,2/27/2017 0:00,bouncerate,0,32.7,,31.08,0,34.33,32.54,-0.2
wbc,wbc,2/27/2017 0:00,event1,0,471,,403,0,539,477,0.18
wbc,wbc,2/27/2017 0:00,event2,0,"20,110.00",,"18,527.00",0,"21,693.00","20,084.00",-0.03
wbc,wbc,2/27/2017 0:00,pageviews,0,"228,851.00",,"212,954.00",0,"244,748.00","226,729.00",-0.27
wbc,wbc,2/27/2017 0:00,ppv,0,4.93,,4.71,0,5.15,4.85,-0.74
wbc,wbc,2/27/2017 0:00,sni,0,"15,899.00",,"14,609.00",0,"17,190.00","15,952.00",0.08
wbc,wbc,2/27/2017 0:00,uniquevisitors,0,"38,710.00",,"36,635.00",0,"40,785.00","39,069.00",0.35
wbc,wbc,2/27/2017 0:00,vdp,0,"11,232.00",,"10,513.00",1,"11,951.00","11,727.00",1.38
wbc,wbc,2/27/2017 0:00,visits,0,"45,993.00",,"43,407.00",0,"48,579.00","46,767.00",0.6
wbc,wbc,2/28/2017 0:00,bouncerate,0,31.74,,30.13,0,33.34,31.08,-0.81
wbc,wbc,2/28/2017 0:00,event1,0,447,,380,0,514,443,-0.12
wbc,wbc,2/28/2017 0:00,event2,0,"18,785.00",,"17,323.00",0,"20,246.00","18,271.00",-0.7
wbc,wbc,2/28/2017 0:00,pageviews,0,"220,261.00",,"204,541.00",1,"235,980.00","204,833.00",-1.96
wbc,wbc,2/28/2017 0:00,ppv,0,4.95,,4.73,0,5.17,4.92,-0.29
wbc,wbc,2/28/2017 0:00,sni,1,"15,145.00","13,796.00","13,869.00",2,"16,420.00","13,796.00",-2.12
wbc,wbc,2/28/2017 0:00,uniquevisitors,1,"36,896.00","34,693.00","34,843.00",2,"38,949.00","34,693.00",-2.15
wbc,wbc,2/28/2017 0:00,vdp,0,"10,981.00",,"10,255.00",1,"11,707.00","10,308.00",-1.85
wbc,wbc,2/28/2017 0:00,visits,1,"44,351.00","41,653.00","41,785.00",2,"46,917.00","41,653.00",-2.1
wbc,wbc,3/1/2017 0:00,bouncerate,1,31.53,29.61,29.94,2,33.13,29.61,-2.42
wbc,wbc,3/1/2017 0:00,event1,0,453,,386,0,519,424,-0.88
wbc,wbc,3/1/2017 0:00,event2,1,"19,026.00","16,467.00","17,555.00",3,"20,497.00","16,467.00",-3.48
wbc,wbc,3/1/2017 0:00,pageviews,1,"217,710.00","195,291.00","201,504.00",2,"233,916.00","195,291.00",-2.77
wbc,wbc,3/1/2017 0:00,ppv,0,4.96,,4.74,0,5.18,5.04,0.75
wbc,wbc,3/1/2017 0:00,sni,1,"14,269.00","12,672.00","12,952.00",2,"15,586.00","12,672.00",-2.43
wbc,wbc,3/1/2017 0:00,uniquevisitors,1,"35,716.00","32,498.00","33,596.00",3,"37,835.00","32,498.00",-3.04
wbc,wbc,3/1/2017 0:00,vdp,1,"10,612.00","9,240.00","9,867.00",3,"11,357.00","9,240.00",-3.68
wbc,wbc,3/1/2017 0:00,visits,1,"42,610.00","38,727.00","39,961.00",2,"45,259.00","38,727.00",-2.93
wbc,wbc,3/2/2017 0:00,bouncerate,1,31.38,28.68,29.74,3,33.03,28.68,-3.28
wbc,wbc,3/2/2017 0:00,event1,0,419,,353,0,485,408,-0.33
wbc,wbc,3/2/2017 0:00,event2,1,"19,343.00","17,349.00","17,800.00",2,"20,886.00","17,349.00",-2.58
wbc,wbc,3/2/2017 0:00,pageviews,0,"211,642.00",,"194,921.00",1,"228,362.00","196,308.00",-1.83
wbc,wbc,3/2/2017 0:00,ppv,0,4.94,,4.73,0,5.16,5.05,0.98
wbc,wbc,3/2/2017 0:00,sni,0,"13,432.00",,"12,073.00",1,"14,790.00","12,511.00",-1.36
wbc,wbc,3/2/2017 0:00,uniquevisitors,1,"34,758.00","32,370.00","32,571.00",2,"36,945.00","32,370.00",-2.18
wbc,wbc,3/2/2017 0:00,vdp,1,"10,154.00","9,381.00","9,385.00",2,"10,923.00","9,381.00",-2.01
wbc,wbc,3/2/2017 0:00,visits,0,"41,321.00",,"38,588.00",1,"44,055.00","38,893.00",-1.78
wbc,wbc,3/3/2017 0:00,bouncerate,1,30.78,27.77,29.08,3,32.48,27.77,-3.53
wbc,wbc,3/3/2017 0:00,event1,0,434,,368,1,499,371,-1.94
wbc,wbc,3/3/2017 0:00,event2,0,"19,284.00",,"17,698.00",1,"20,870.00","18,204.00",-1.36
wbc,wbc,3/3/2017 0:00,pageviews,0,"207,512.00",,"190,382.00",1,"224,642.00","198,805.00",-1.02
wbc,wbc,3/3/2017 0:00,ppv,1,4.91,5.16,4.7,2,5.13,5.16,2.31
wbc,wbc,3/3/2017 0:00,sni,0,"13,059.00",,"11,689.00",0,"14,429.00","12,490.00",-0.83
wbc,wbc,3/3/2017 0:00,uniquevisitors,0,"33,802.00",,"31,547.00",1,"36,057.00","31,892.00",-1.69
wbc,wbc,3/3/2017 0:00,vdp,0,"9,862.00",,"9,069.00",1,"10,655.00","9,445.00",-1.05
wbc,wbc,3/3/2017 0:00,visits,0,"40,588.00",,"37,794.00",1,"43,383.00","38,495.00",-1.5
wbc,wbc,3/4/2017 0:00,bouncerate,0,26.34,,24.62,0,28.05,26.96,0.73
wbc,wbc,3/4/2017 0:00,event1,0,343,,290,0,397,362,0.7
wbc,wbc,3/4/2017 0:00,event2,0,"18,580.00",,"17,031.00",0,"20,130.00","18,279.00",-0.39
wbc,wbc,3/4/2017 0:00,pageviews,0,"207,850.00",,"191,175.00",0,"224,525.00","202,001.00",-0.7
wbc,wbc,3/4/2017 0:00,ppv,0,5.23,,4.96,0,5.49,5.32,0.7
wbc,wbc,3/4/2017 0:00,sni,0,"13,237.00",,"11,925.00",0,"14,549.00","12,660.00",-0.88
wbc,wbc,3/4/2017 0:00,uniquevisitors,0,"32,450.00",,"30,186.00",1,"34,714.00","31,054.00",-1.23
wbc,wbc,3/4/2017 0:00,vdp,0,"10,240.00",,"9,525.00",0,"10,955.00","10,004.00",-0.66
